"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Other small states","OSS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0335631390812","47.8908701693151","49.0937085337552","50.1109681497307","50.9737484249401","51.6750846212543","52.2673784479131","52.8634288715044","53.6056845591885","54.7412337024038","55.4755417012318","56.247365538085","57.0950606375215","57.6916138740716","58.6149633466537","59.6889656468043","60.5022062096494","61.2723364157872","61.9387127604884","62.9726101604878","63.4294410248102","64.0908443780127","64.5723628189228","65.1555930176341","66.1159589906952","67.0331868223022","67.4650453205794","67.9090343844913","68.4110847701291","","",
"Pakistan","PAK","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1700000762939","16.2900009155273","16.5799999237061","16.8299999237061","16.9200000762939","17.2800006866455","17.75","18.1700000762939","18.5699996948242","18.9200000762939","19.2399997711182","19.6800003051758","19.9400005340576","18.7800006866455","17.6900005340576","16.0200004577637","14.7700004577637","12.6300001144409","14.539999961853","14.3999996185303","14.1099996566772","13.8999996185303","13.710000038147","13.8500003814697","13.4200000762939","12.6999998092651","14.7799997329712","17.1100006103516","18.0100002288818","","",
"Panama","PAN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","85.629997253418","85.7399978637695","86.129997253418","85.3199996948242","85.0599975585938","86.2699966430664","87.3399963378906","87.5999984741211","88.9800033569336","87.4700012207031","87.4199981689453","87.4499969482422","88.0500030517578","86.5299987792969","86.6800003051758","86.9700012207031","82.4300003051758","81.9700012207031","82.7900009155273","83.7799987792969","83.0800018310547","80.7200012207031","81.5899963378906","82.6100006103516","81.0100021362305","81.629997253418","82.1800003051758","82.2600021362305","","",
"Peru","PER","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5400009155273","55.7000007629395","56.0699996948242","56.6399993896484","56.9199981689453","57.2700004577637","57.5900001525879","58.0299987792969","58.3699989318848","59.060001373291","59.1300010681152","59.6300010681152","59.6300010681152","59.6199989318848","58.4599990844727","59.9500007629395","62.4000015258789","62.7000007629395","62.9799995422363","63.3199996948242","63.5499992370605","63.939998626709","63.8300018310547","64","63.9199981689453","63.5400009155273","65.0500030517578","65.120002746582","65.3899993896484","","",
"Philippines","PHL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7000007629395","54.0499992370605","54.3300018310547","54.8899993896484","56.689998626709","57.0400009155273","59.8800010681152","61.9099998474121","60.9099998474121","63.189998626709","63.439998626709","63.5900001525879","64.2200012207031","64.7600021362305","65.3099975585938","65.8399963378906","66.370002746582","66.7900009155273","67.2200012207031","67.8600006103516","68.4199981689453","68.9899978637695","69.75","69.7099990844727","71.0400009155273","72.8099975585938","74.7799987792969","75.8099975585938","76.6900024414063","","",
"Palau","PLW","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1900005340576","20.2399997711182","20.3299999237061","20.5400009155273","20.7299995422363","21.0900001525879","21.4099998474121","21.7999992370605","21.6800003051758","21.2700004577637","21.9599990844727","22.2900009155273","22.7000007629395","23.3799991607666","23.8600006103516","24.4699993133545","25.3799991607666","25.9099998474121","26.8700008392334","27.8199996948242","28.7600002288818","29.8199996948242","30.2000007629395","30.5900001525879","31.7900009155273","32.5999984741211","33.25","33.8699989318848","34.75","","",
"Poland","POL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1699981689453","50.9700012207031","52.5200004577637","54.0900001525879","55.5200004577637","57.0400009155273","58.5999984741211","60.0099983215332","61.3800010681152","62.7999992370605","62.0499992370605","63.7200012207031","65.620002746582","65.75","66.25","67.5400009155273","68.0199966430664","68.3499984741211","70.0800018310547","71.1900024414063","71.25","72.1900024414063","72.9700012207031","73.2799987792969","73.2200012207031","73.8000030517578","73.9599990844727","74.2200012207031","74.4300003051758","","",
"Pre-demographic dividend","PRE","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.799807437661","23.9361907997406","24.0887435488965","24.2882785821781","24.6154594580369","24.9466492325891","25.3583638709604","25.821226588919","26.2066098113518","26.4429699425989","26.918149554641","27.5019558610135","27.9961346859228","28.5264552761222","29.0422117569906","29.7170577161469","30.3392349583011","31.0768425449571","31.8740591938978","32.6718475064446","33.4725662407916","34.2186371587487","34.5638666545656","35.2170102347219","36.0127749915723","36.4802822827203","36.9133339866751","37.5378766319701","38.1745460299583","","",
"Puerto Rico","PRI","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3099975585938","80.5","80.4000015258789","81.6500015258789","82.25","83.5","84.5400009155273","85.7200012207031","85.2900009155273","85.1500015258789","86","87.870002746582","88.2200012207031","88.9800033569336","88.75","88.4400024414063","89.5","89.8000030517578","89.9599990844727","90.1999969482422","90.5","90.7300033569336","90.9400024414063","91.120002746582","91.3300018310547","91.5","91.6399993896484","91.8000030517578","91.8199996948242","","",
"Korea, Dem. People's Rep.","PRK","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7099990844727","25.2600002288818","25.7900009155273","26.3600006103516","26.9400005340576","27.6399993896484","28.4400005340576","29.1499996185303","29.7299995422363","30.4500007629395","31.1800003051758","32","32.6199989318848","33.3600006103516","33.939998626709","34.7000007629395","35.4099998474121","36.0999984741211","36.8899993896484","37.689998626709","38.5800018310547","39.3400001525879","40.0099983215332","40.7099990844727","41.4799995422363","42.1100006103516","43.0400009155273","43.9300003051758","44.5200004577637","","",
"Portugal","PRT","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0800018310547","62.810001373291","63.5","63.1699981689453","64.6600036621094","64.5800018310547","64.5199966430664","60.1399993896484","62.1699981689453","63.1500015258789","63.1399993896484","64.9899978637695","65.3199996948242","67.7099990844727","68.4800033569336","68.8300018310547","69.5299987792969","71.3300018310547","72.3099975585938","73.129997253418","75.4100036621094","76.2699966430664","77.3600006103516","78.7200012207031","79.370002746582","80.0699996948242","80.5400009155273","80.7099990844727","81.370002746582","","",
"Paraguay","PRY","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4599990844727","66.6100006103516","66.9300003051758","67.1900024414063","67.6399993896484","67.9400024414063","68.2200012207031","68.5400009155273","68.7900009155273","68.9499969482422","69.5400009155273","70.4499969482422","70.3199996948242","64.6999969482422","68.5299987792969","70.6600036621094","68.6900024414063","72.620002746582","69.0800018310547","73.2200012207031","71.6800003051758","69.3000030517578","75.9800033569336","74.9400024414063","76.4100036621094","76.9800033569336","76.4000015258789","77.2900009155273","78.5","","",
"West Bank and Gaza","PSE","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7700004577637","50.5699996948242","50.6800003051758","50.5099983215332","50.8300018310547","51.6599998474121","52.1199989318848","52.1300010681152","52.4799995422363","53.9099998474121","62.939998626709","61.0699996948242","57.9300003051758","57.5999984741211","58.560001373291","55.9599990844727","53.4000015258789","63.9599990844727","67.5299987792969","70.8199996948242","69.0500030517578","67.4100036621094","68.8099975585938","68.4800033569336","75.2900009155273","79.2399978637695","80.5199966430664","83.5699996948242","85.5999984741211","","",
"Pacific island small states","PSS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4598603182284","44.6164559791883","44.756334905486","45.1182289741314","45.3303390746165","45.6761593462176","45.888665569762","46.4586936797921","46.7990469829499","46.9801505424606","48.0012830078071","47.7132967168995","47.9113251794431","48.6044586498853","49.7859309354698","51.145612161169","52.414931810234","54.1391231846378","55.445381701695","55.7020738252699","57.2012700232664","58.0398286909162","58.6673752368508","59.143526309548","59.689635270599","60.0818648573183","60.5185651868962","60.975150136187","61.3110432406604","","",
"Post-demographic dividend","PST","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.9179452019049","74.5073965933401","75.3196308869566","76.0215082814318","76.6346151439531","77.3298392312012","77.9464139901625","78.5475334949068","79.173260511144","79.7008431898872","80.4144705927237","81.1913888816218","81.8038171740802","82.4019127894404","82.9391957370461","83.3576068588338","83.6317162664922","84.2260627790672","85.207280244602","85.5961411038438","85.631201384711","85.8307082395627","85.9760350788473","86.457656293484","86.6152763472639","86.8303624337585","86.8411008935988","86.8987626577423","87.010137396296","","",
"French Polynesia","PYF","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7099990844727","81.0100021362305","81.3199996948242","81.6500015258789","82.0699996948242","82.4899978637695","83.2099990844727","83.9700012207031","84.6699981689453","85.379997253418","85.8600006103516","86.4400024414063","86.6699981689453","86.9300003051758","87.0899963378906","87.2900009155273","87.4599990844727","87.8399963378906","88.0999984741211","88.4000015258789","88.6800003051758","88.9499969482422","89.2200012207031","89.5100021362305","89.7699966430664","90.0100021362305","90.2699966430664","90.5199966430664","90.7200012207031","","",
